Country,Country code,State,State code,State type,Date,Category,Subcategory,Variable,Unit,Value
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Electricity generation,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Electricity generation,Fuel,Solar,%,100
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Power sector emissions,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Power sector emissions,Fuel,Solar,%,0.13
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-02-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Electricity generation,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Electricity generation,Fuel,Solar,%,100
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Power sector emissions,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Power sector emissions,Fuel,Solar,%,0.13
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-03-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Electricity generation,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Electricity generation,Fuel,Solar,%,100
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Power sector emissions,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Power sector emissions,Fuel,Solar,%,0.15
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-04-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Electricity generation,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Electricity generation,Fuel,Solar,%,100
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Power sector emissions,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Power sector emissions,Fuel,Solar,%,0.14
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-05-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Electricity generation,Fuel,Bioenergy,%,10.44
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Electricity generation,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Electricity generation,Fuel,Solar,%,89.56
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Power sector emissions,Fuel,Bioenergy,%,0.06
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Power sector emissions,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Power sector emissions,Fuel,Solar,%,0.11
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-06-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Electricity generation,Fuel,Bioenergy,%,38.71
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Electricity generation,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Electricity generation,Fuel,Solar,%,61.29
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Power sector emissions,Fuel,Bioenergy,%,0.3
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Power sector emissions,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Power sector emissions,Fuel,Solar,%,0.1
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-07-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Electricity generation,Fuel,Bioenergy,%,39.34
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Electricity generation,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Electricity generation,Fuel,Solar,%,60.66
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Power sector emissions,Fuel,Bioenergy,%,0.28
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Power sector emissions,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Power sector emissions,Fuel,Solar,%,0.09
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-08-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Electricity generation,Fuel,Bioenergy,%,26.73
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Electricity generation,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Electricity generation,Fuel,Solar,%,73.27
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Power sector emissions,Fuel,Bioenergy,%,0.2
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Power sector emissions,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Power sector emissions,Fuel,Solar,%,0.11
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-09-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-10-2020,Electricity generation,Fuel,Bioenergy,%,30.52
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-10-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-10-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-10-2020,Electricity generation,Fuel,Hydro,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-10-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-10-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-10-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-10-2020,Electricity generation,Fuel,Solar,%,69.48
India,IND,Dadra and Nagar Haveli and Daman and Diu,DH,Union territory,01-10-2020,Electricity generation,Fuel,Wind,%,0
